model,time,delta_time,dataset,encoding,num_slices,num_dimensions,accuracy
DWN,2025-01-28 00:49:32,0.1662,Maternal Health Risk,Distributive,,,0.7104
DWN,2025-01-28 00:49:32,0.1686,Maternal Health Risk,Distributive,,,0.7284
DWN,2025-01-28 00:49:32,0.1745,Maternal Health Risk,Gaussian,,,0.6000
DWN,2025-01-28 00:49:32,0.1743,Maternal Health Risk,Gaussian,,,0.6119
DWN,2025-01-28 00:49:32,0.1940,Maternal Health Risk,Gaussian,,,0.6030
DWN,2025-01-28 00:49:33,0.2171,Maternal Health Risk,Gaussian,,,0.6299
DWN,2025-01-28 00:49:33,0.1843,Maternal Health Risk,Gaussian,,,0.6806
DWN,2025-01-28 00:49:33,3.0470,Maternal Health Risk,Linear,,,0.7497
DWN,2025-01-28 00:49:33,3.6340,MAGIC Gamma Telescope,Gaussian,,,0.7905
DWN,2025-01-28 00:49:33,0.1933,Maternal Health Risk,Gaussian,,,0.7075
DWN,2025-01-28 00:49:33,0.2018,Maternal Health Risk,Gaussian,,,0.6866
DWN,2025-01-28 00:49:33,0.1782,Maternal Health Risk,Gaussian,,,0.7075
DWN,2025-01-28 00:49:34,0.1932,Maternal Health Risk,Gaussian,,,0.6418
DWN,2025-01-28 00:49:34,0.2031,Maternal Health Risk,Gaussian,,,0.6657
DWN,2025-01-28 00:49:34,3.6777,MAGIC Gamma Telescope,Linear,,,0.4713
DWN,2025-01-28 00:49:34,0.2220,Maternal Health Risk,Linear,,,0.6179
DWN,2025-01-28 00:49:34,0.2318,Maternal Health Risk,Linear,,,0.5910
DWN,2025-01-28 00:49:35,0.2153,Maternal Health Risk,Linear,,,0.6478
DWN,2025-01-28 00:49:35,0.2294,Maternal Health Risk,Linear,,,0.6567
DWN,2025-01-28 00:49:35,0.2139,Maternal Health Risk,Linear,,,0.6478
DWN,2025-01-28 00:49:35,0.1887,Maternal Health Risk,Linear,,,0.6746
DWN,2025-01-28 00:49:35,0.1973,Maternal Health Risk,Linear,,,0.6657
DWN,2025-01-28 00:49:36,0.2056,Maternal Health Risk,Linear,,,0.6328
DWN,2025-01-28 00:49:36,0.1931,Maternal Health Risk,Linear,,,0.6806
DWN,2025-01-28 00:49:36,0.1908,Maternal Health Risk,Linear,,,0.6358
DWN,2025-01-28 00:49:36,3.1897,Maternal Health Risk,Linear,,,0.7835
DWN,2025-01-28 00:49:37,0.2788,Maternal Health Risk,Scatter Code,10,200,0.6030
DWN,2025-01-28 00:49:37,3.7155,MAGIC Gamma Telescope,Gaussian,,,0.7972
DWN,2025-01-28 00:49:37,0.2821,Maternal Health Risk,Scatter Code,10,200,0.5701
DWN,2025-01-28 00:49:37,0.2835,Maternal Health Risk,Scatter Code,10,200,0.4060
DWN,2025-01-28 00:49:37,0.2916,Maternal Health Risk,Scatter Code,10,200,0.5313
DWN,2025-01-28 00:49:38,0.2911,Maternal Health Risk,Scatter Code,10,200,0.5881
DWN,2025-01-28 00:49:38,0.2705,Maternal Health Risk,Scatter Code,10,200,0.4925
DWN,2025-01-28 00:49:38,4.2316,MAGIC Gamma Telescope,Scatter Code,50,50,0.4658
DWN,2025-01-28 00:49:38,0.2840,Maternal Health Risk,Scatter Code,10,200,0.6328
DWN,2025-01-28 00:49:39,0.2812,Maternal Health Risk,Scatter Code,10,200,0.5433
DWN,2025-01-28 00:49:39,0.2740,Maternal Health Risk,Scatter Code,10,200,0.5940
DWN,2025-01-28 00:49:39,0.2797,Maternal Health Risk,Scatter Code,10,200,0.5045
DWN,2025-01-28 00:49:39,0.0519,Glass Identification,Distributive,,,0.6620
DWN,2025-01-28 00:49:39,0.0463,Glass Identification,Distributive,,,0.6479
DWN,2025-01-28 00:49:39,0.0502,Glass Identification,Distributive,,,0.6761
DWN,2025-01-28 00:49:40,0.0431,Glass Identification,Distributive,,,0.5775
DWN,2025-01-28 00:49:40,0.0611,Glass Identification,Distributive,,,0.6620
DWN,2025-01-28 00:49:40,0.0549,Glass Identification,Distributive,,,0.7183
DWN,2025-01-28 00:49:40,0.0498,Glass Identification,Distributive,,,0.7887
DWN,2025-01-28 00:49:40,0.0503,Glass Identification,Distributive,,,0.7183
DWN,2025-01-28 00:49:40,0.0427,Glass Identification,Distributive,,,0.7606
DWN,2025-01-28 00:49:40,0.0499,Glass Identification,Distributive,,,0.7183
DWN,2025-01-28 00:49:40,0.0409,Glass Identification,Gaussian,,,0.5634
DWN,2025-01-28 00:49:40,0.0444,Glass Identification,Gaussian,,,0.5915
DWN,2025-01-28 00:49:40,0.0455,Glass Identification,Gaussian,,,0.6197
DWN,2025-01-28 00:49:40,0.0498,Glass Identification,Gaussian,,,0.6620
DWN,2025-01-28 00:49:40,0.0489,Glass Identification,Gaussian,,,0.6479
DWN,2025-01-28 00:49:40,0.0561,Glass Identification,Gaussian,,,0.6761
DWN,2025-01-28 00:49:40,0.0481,Glass Identification,Gaussian,,,0.6338
DWN,2025-01-28 00:49:40,4.1986,Glass Identification,Linear,,,0.7687
DWN,2025-01-28 00:49:40,0.0598,Glass Identification,Gaussian,,,0.6479
DWN,2025-01-28 00:49:40,0.0466,Glass Identification,Gaussian,,,0.7324
DWN,2025-01-28 00:49:40,0.0542,Glass Identification,Gaussian,,,0.6761
DWN,2025-01-28 00:49:41,0.0452,Glass Identification,Linear,,,0.6056
DWN,2025-01-28 00:49:41,0.0519,Glass Identification,Linear,,,0.7183
DWN,2025-01-28 00:49:41,0.0585,Glass Identification,Linear,,,0.6479
DWN,2025-01-28 00:49:41,0.0549,Glass Identification,Linear,,,0.5775
DWN,2025-01-28 00:49:41,0.0506,Glass Identification,Linear,,,0.6338
DWN,2025-01-28 00:49:41,0.0491,Glass Identification,Linear,,,0.7183
DWN,2025-01-28 00:49:41,0.0553,Glass Identification,Linear,,,0.6620
DWN,2025-01-28 00:49:41,0.0505,Glass Identification,Linear,,,0.7042
DWN,2025-01-28 00:49:41,0.0487,Glass Identification,Linear,,,0.6761
DWN,2025-01-28 00:49:41,0.0464,Glass Identification,Linear,,,0.6901
DWN,2025-01-28 00:49:41,4.4606,MAGIC Gamma Telescope,Gaussian,,,0.8048
DWN,2025-01-28 00:49:41,0.0758,Glass Identification,Scatter Code,10,200,0.0845
DWN,2025-01-28 00:49:41,0.0767,Glass Identification,Scatter Code,10,200,0.3662
DWN,2025-01-28 00:49:42,0.0835,Glass Identification,Scatter Code,10,200,0.3380
DWN,2025-01-28 00:49:42,0.0802,Glass Identification,Scatter Code,10,200,0.3239
DWN,2025-01-28 00:49:42,0.0780,Glass Identification,Scatter Code,10,200,0.1127
DWN,2025-01-28 00:49:42,0.0785,Glass Identification,Scatter Code,10,200,0.3239
DWN,2025-01-28 00:49:42,0.0692,Glass Identification,Scatter Code,10,200,0.3239
DWN,2025-01-28 00:49:42,0.0760,Glass Identification,Scatter Code,10,200,0.0845
DWN,2025-01-28 00:49:42,0.0739,Glass Identification,Scatter Code,10,200,0.3521
DWN,2025-01-28 00:49:42,0.0726,Glass Identification,Scatter Code,10,200,0.3239
DWN,2025-01-28 00:49:42,4.1848,MAGIC Gamma Telescope,Scatter Code,50,50,0.5342
DWN,2025-01-28 00:49:44,4.0125,Glass Identification,Linear,,,0.8031
DWN,2025-01-28 00:49:46,4.7844,MAGIC Gamma Telescope,Gaussian,,,0.7749
DWN,2025-01-28 00:49:46,4.1101,MAGIC Gamma Telescope,Scatter Code,50,50,0.4656
DWN,2025-01-28 00:49:49,4.3152,Glass Identification,Linear,,,0.7668
DWN,2025-01-28 00:49:50,4.2664,MAGIC Gamma Telescope,Gaussian,,,0.8044
DWN,2025-01-28 00:49:51,4.0770,MAGIC Gamma Telescope,Scatter Code,50,50,0.4656
DWN,2025-01-28 00:49:53,4.2395,Glass Identification,Linear,,,0.7652
DWN,2025-01-28 00:49:55,4.3535,MAGIC Gamma Telescope,Gaussian,,,0.7768
DWN,2025-01-28 00:49:55,4.2865,MAGIC Gamma Telescope,Scatter Code,50,50,0.4656
DWN,2025-01-28 00:49:57,4.3183,Glass Identification,Linear,,,0.7875
DWN,2025-01-28 00:49:59,4.4995,MAGIC Gamma Telescope,Scatter Code,50,50,0.4658
DWN,2025-01-28 00:50:00,5.3841,MAGIC Gamma Telescope,Linear,,,0.7598
DWN,2025-01-28 00:50:03,6.0014,Glass Identification,Scatter Code,10,200,0.7002
DWN,2025-01-28 00:50:05,5.7891,MAGIC Gamma Telescope,Scatter Code,50,50,0.5342
DWN,2025-01-28 00:50:06,6.1928,MAGIC Gamma Telescope,Linear,,,0.7629
DWN,2025-01-28 00:50:10,6.4152,Glass Identification,Scatter Code,10,200,0.7563
DWN,2025-01-28 00:50:11,5.9006,MAGIC Gamma Telescope,Scatter Code,50,50,0.4658
DWN,2025-01-28 00:50:12,6.2105,MAGIC Gamma Telescope,Linear,,,0.7786
DWN,2025-01-28 00:50:16,6.1615,Glass Identification,Scatter Code,10,200,0.7448
DWN,2025-01-28 00:50:17,5.6479,MAGIC Gamma Telescope,Scatter Code,50,50,0.5344
DWN,2025-01-28 00:50:19,6.5337,MAGIC Gamma Telescope,Linear,,,0.7161
DWN,2025-01-28 00:50:22,6.2105,Glass Identification,Scatter Code,10,200,0.5348
DWN,2025-01-28 00:50:22,5.6921,MAGIC Gamma Telescope,Scatter Code,50,50,0.4656
DWN,2025-01-28 00:50:23,0.2747,Statlog (Vehicle Silhouettes),Distributive,,,0.6679
DWN,2025-01-28 00:50:23,0.2748,Statlog (Vehicle Silhouettes),Distributive,,,0.7357
DWN,2025-01-28 00:50:24,0.2762,Statlog (Vehicle Silhouettes),Distributive,,,0.7143
DWN,2025-01-28 00:50:24,0.2583,Statlog (Vehicle Silhouettes),Distributive,,,0.7179
DWN,2025-01-28 00:50:24,0.2651,Statlog (Vehicle Silhouettes),Distributive,,,0.7143
DWN,2025-01-28 00:50:24,0.2775,Statlog (Vehicle Silhouettes),Distributive,,,0.7357
DWN,2025-01-28 00:50:25,0.2558,Statlog (Vehicle Silhouettes),Distributive,,,0.7250
DWN,2025-01-28 00:50:25,5.8360,Statlog (Vehicle Silhouettes),Linear,,,0.7830
DWN,2025-01-28 00:50:25,0.2747,Statlog (Vehicle Silhouettes),Distributive,,,0.7464
DWN,2025-01-28 00:50:25,0.2903,Statlog (Vehicle Silhouettes),Distributive,,,0.7714
DWN,2025-01-28 00:50:26,0.3095,Statlog (Vehicle Silhouettes),Distributive,,,0.7286
DWN,2025-01-28 00:50:26,0.2920,Statlog (Vehicle Silhouettes),Gaussian,,,0.7214
DWN,2025-01-28 00:50:26,0.2972,Statlog (Vehicle Silhouettes),Gaussian,,,0.7321
DWN,2025-01-28 00:50:27,0.2800,Statlog (Vehicle Silhouettes),Gaussian,,,0.7214
DWN,2025-01-28 00:50:27,0.2897,Statlog (Vehicle Silhouettes),Gaussian,,,0.7036
DWN,2025-01-28 00:50:27,0.2764,Statlog (Vehicle Silhouettes),Gaussian,,,0.7286
DWN,2025-01-28 00:50:27,0.2992,Statlog (Vehicle Silhouettes),Gaussian,,,0.7179
DWN,2025-01-28 00:50:28,0.2807,Statlog (Vehicle Silhouettes),Gaussian,,,0.7321
DWN,2025-01-28 00:50:28,0.2823,Statlog (Vehicle Silhouettes),Gaussian,,,0.7464
DWN,2025-01-28 00:50:28,5.8264,Glass Identification,Scatter Code,10,200,0.7128
DWN,2025-01-28 00:50:28,0.2998,Statlog (Vehicle Silhouettes),Gaussian,,,0.7250
DWN,2025-01-28 00:50:29,0.3035,Statlog (Vehicle Silhouettes),Gaussian,,,0.7179
DWN,2025-01-28 00:50:29,0.3098,Statlog (Vehicle Silhouettes),Linear,,,0.6393
DWN,2025-01-28 00:50:29,0.3079,Statlog (Vehicle Silhouettes),Linear,,,0.6679
DWN,2025-01-28 00:50:30,0.4877,Statlog (Vehicle Silhouettes),Linear,,,0.6929
DWN,2025-01-28 00:50:30,0.2489,Statlog (Vehicle Silhouettes),Linear,,,0.6893
DWN,2025-01-28 00:50:30,0.2447,Statlog (Vehicle Silhouettes),Linear,,,0.6679
DWN,2025-01-28 00:50:31,0.2755,Statlog (Vehicle Silhouettes),Linear,,,0.7036
DWN,2025-01-28 00:50:31,6.0137,Statlog (Vehicle Silhouettes),Linear,,,0.7782
DWN,2025-01-28 00:50:31,0.2526,Statlog (Vehicle Silhouettes),Linear,,,0.6964
DWN,2025-01-28 00:50:31,0.2709,Statlog (Vehicle Silhouettes),Linear,,,0.6571
DWN,2025-01-28 00:50:31,0.2440,Statlog (Vehicle Silhouettes),Linear,,,0.7071
DWN,2025-01-28 00:50:32,0.2468,Statlog (Vehicle Silhouettes),Linear,,,0.7321
DWN,2025-01-28 00:50:32,0.2763,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2250
DWN,2025-01-28 00:50:32,0.3052,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2821
DWN,2025-01-28 00:50:33,0.3172,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2000
DWN,2025-01-28 00:50:33,0.3252,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2929
DWN,2025-01-28 00:50:33,0.2997,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2929
DWN,2025-01-28 00:50:34,0.3023,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2000
DWN,2025-01-28 00:50:34,0.3300,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2250
DWN,2025-01-28 00:50:34,6.0589,Glass Identification,Scatter Code,10,200,0.7303
DWN,2025-01-28 00:50:34,0.3491,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2000
DWN,2025-01-28 00:50:35,0.3066,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2929
DWN,2025-01-28 00:50:35,0.3150,Statlog (Vehicle Silhouettes),Scatter Code,50,50,0.2929
DWN,2025-01-28 00:50:36,0.3994,Maternal Health Risk,Distributive,,,0.6896
DWN,2025-01-28 00:50:36,0.3402,Maternal Health Risk,Distributive,,,0.7194
DWN,2025-01-28 00:50:37,0.3724,Maternal Health Risk,Distributive,,,0.6896
DWN,2025-01-28 00:50:37,5.8442,Maternal Health Risk,Linear,,,0.7911
DWN,2025-01-28 00:50:37,0.3461,Maternal Health Risk,Distributive,,,0.6955
DWN,2025-01-28 00:50:37,0.3334,Maternal Health Risk,Distributive,,,0.7045
DWN,2025-01-28 00:50:38,0.3357,Maternal Health Risk,Distributive,,,0.6866
DWN,2025-01-28 00:50:38,0.3404,Maternal Health Risk,Distributive,,,0.7582
DWN,2025-01-28 00:50:38,0.3355,Maternal Health Risk,Distributive,,,0.6836
DWN,2025-01-28 00:50:39,0.3434,Maternal Health Risk,Distributive,,,0.7433
DWN,2025-01-28 00:50:39,0.3132,Maternal Health Risk,Distributive,,,0.7164
DWN,2025-01-28 00:50:39,0.2930,Maternal Health Risk,Gaussian,,,0.5910
DWN,2025-01-28 00:50:40,0.3404,Maternal Health Risk,Gaussian,,,0.6687
DWN,2025-01-28 00:50:40,5.8339,MNIST,Scatter Code,10,200,0.7351
DWN,2025-01-28 00:50:40,0.3594,Maternal Health Risk,Gaussian,,,0.5851
DWN,2025-01-28 00:50:41,0.4349,Maternal Health Risk,Gaussian,,,0.6149
DWN,2025-01-28 00:50:41,0.3253,Maternal Health Risk,Gaussian,,,0.6716
DWN,2025-01-28 00:50:41,0.3560,Maternal Health Risk,Gaussian,,,0.6687
DWN,2025-01-28 00:50:42,0.3541,Maternal Health Risk,Gaussian,,,0.6448
DWN,2025-01-28 00:50:42,0.3044,Maternal Health Risk,Gaussian,,,0.6299
DWN,2025-01-28 00:50:42,0.3085,Maternal Health Risk,Gaussian,,,0.6627
DWN,2025-01-28 00:50:43,0.3482,Maternal Health Risk,Gaussian,,,0.6119
DWN,2025-01-28 00:50:43,5.9462,Maternal Health Risk,Linear,,,0.7618
DWN,2025-01-28 00:50:43,0.2861,Maternal Health Risk,Linear,,,0.6358
DWN,2025-01-28 00:50:43,0.3034,Maternal Health Risk,Linear,,,0.6090
DWN,2025-01-28 00:50:44,0.3026,Maternal Health Risk,Linear,,,0.6418
DWN,2025-01-28 00:50:44,0.2846,Maternal Health Risk,Linear,,,0.6388
DWN,2025-01-28 00:50:45,5.4539,MNIST,Scatter Code,10,200,0.6134
DWN,2025-01-28 00:50:46,1.7011,Maternal Health Risk,Linear,,,0.6716
DWN,2025-01-28 00:50:46,0.9488,Maternal Health Risk,Linear,,,0.6328
DWN,2025-01-28 00:50:47,0.8876,Maternal Health Risk,Linear,,,0.6209
DWN,2025-01-28 00:50:48,0.8811,Maternal Health Risk,Linear,,,0.6448
DWN,2025-01-28 00:50:49,0.9122,Maternal Health Risk,Linear,,,0.6239
DWN,2025-01-28 00:50:50,0.9529,Maternal Health Risk,Linear,,,0.6657
DWN,2025-01-28 00:50:51,0.8610,Maternal Health Risk,Scatter Code,50,50,0.5821
DWN,2025-01-28 00:50:52,9.2852,Maternal Health Risk,Linear,,,0.7962
DWN,2025-01-28 00:50:52,0.9241,Maternal Health Risk,Scatter Code,50,50,0.6119
DWN,2025-01-28 00:50:53,0.8411,Maternal Health Risk,Scatter Code,50,50,0.5642
DWN,2025-01-28 00:50:54,0.9644,Maternal Health Risk,Scatter Code,50,50,0.5731
DWN,2025-01-28 00:50:55,0.8906,Maternal Health Risk,Scatter Code,50,50,0.6060
DWN,2025-01-28 00:50:56,0.9148,Maternal Health Risk,Scatter Code,50,50,0.6627
DWN,2025-01-28 00:50:57,0.9410,Maternal Health Risk,Scatter Code,50,50,0.6209
DWN,2025-01-28 00:50:58,0.8315,Maternal Health Risk,Scatter Code,50,50,0.6448
DWN,2025-01-28 00:50:58,12.8023,MNIST,Scatter Code,10,200,0.6877
DWN,2025-01-28 00:50:59,0.9207,Maternal Health Risk,Scatter Code,50,50,0.6090
DWN,2025-01-28 00:50:59,0.8905,Maternal Health Risk,Scatter Code,50,50,0.6299
DWN,2025-01-28 00:51:00,0.2067,Glass Identification,Distributive,,,0.5211
DWN,2025-01-28 00:51:00,0.1890,Glass Identification,Distributive,,,0.5211
DWN,2025-01-28 00:51:00,0.1948,Glass Identification,Distributive,,,0.6620
DWN,2025-01-28 00:51:01,0.2143,Glass Identification,Distributive,,,0.6620
DWN,2025-01-28 00:51:01,0.1818,Glass Identification,Distributive,,,0.7042
DWN,2025-01-28 00:51:01,0.1852,Glass Identification,Distributive,,,0.6901
DWN,2025-01-28 00:51:01,0.2264,Glass Identification,Distributive,,,0.7746
DWN,2025-01-28 00:51:01,0.2019,Glass Identification,Distributive,,,0.7465
DWN,2025-01-28 00:51:02,0.2446,Glass Identification,Distributive,,,0.6338
DWN,2025-01-28 00:51:02,0.1908,Glass Identification,Distributive,,,0.6620
DWN,2025-01-28 00:51:02,0.1976,Glass Identification,Gaussian,,,0.5915
DWN,2025-01-28 00:51:02,0.2051,Glass Identification,Gaussian,,,0.6056
DWN,2025-01-28 00:51:03,0.2136,Glass Identification,Gaussian,,,0.6197
DWN,2025-01-28 00:51:03,0.2290,Glass Identification,Gaussian,,,0.5634
DWN,2025-01-28 00:51:03,0.2106,Glass Identification,Gaussian,,,0.5634
DWN,2025-01-28 00:51:03,0.1628,Glass Identification,Gaussian,,,0.7183
DWN,2025-01-28 00:51:04,0.2339,Glass Identification,Gaussian,,,0.6197
DWN,2025-01-28 00:51:04,0.2697,Glass Identification,Gaussian,,,0.6338
DWN,2025-01-28 00:51:04,0.2438,Glass Identification,Gaussian,,,0.6761
DWN,2025-01-28 00:51:04,0.2046,Glass Identification,Gaussian,,,0.6761
DWN,2025-01-28 00:51:05,0.1915,Glass Identification,Linear,,,0.6479
DWN,2025-01-28 00:51:05,12.9179,Glass Identification,Linear,,,0.7513
DWN,2025-01-28 00:51:05,0.2615,Glass Identification,Linear,,,0.6620
DWN,2025-01-28 00:51:05,0.2073,Glass Identification,Linear,,,0.5775
DWN,2025-01-28 00:51:05,0.2023,Glass Identification,Linear,,,0.6901
DWN,2025-01-28 00:51:06,0.2060,Glass Identification,Linear,,,0.6901
DWN,2025-01-28 00:51:06,0.1948,Glass Identification,Linear,,,0.6901
DWN,2025-01-28 00:51:06,0.1920,Glass Identification,Linear,,,0.6479
DWN,2025-01-28 00:51:06,0.2243,Glass Identification,Linear,,,0.6761
DWN,2025-01-28 00:51:07,0.2649,Glass Identification,Linear,,,0.6901
DWN,2025-01-28 00:51:07,0.1745,Glass Identification,Linear,,,0.6479
DWN,2025-01-28 00:51:07,0.2007,Glass Identification,Scatter Code,50,50,0.2535
DWN,2025-01-28 00:51:07,0.2074,Glass Identification,Scatter Code,50,50,0.4789
DWN,2025-01-28 00:51:08,0.2505,Glass Identification,Scatter Code,50,50,0.5211
DWN,2025-01-28 00:51:08,0.2110,Glass Identification,Scatter Code,50,50,0.4930
DWN,2025-01-28 00:51:08,0.2161,Glass Identification,Scatter Code,50,50,0.5352
DWN,2025-01-28 00:51:08,0.2204,Glass Identification,Scatter Code,50,50,0.5352
DWN,2025-01-28 00:51:09,0.2100,Glass Identification,Scatter Code,50,50,0.4789
DWN,2025-01-28 00:51:09,0.2137,Glass Identification,Scatter Code,50,50,0.4507
DWN,2025-01-28 00:51:09,0.2247,Glass Identification,Scatter Code,50,50,0.5211
DWN,2025-01-28 00:51:09,0.1997,Glass Identification,Scatter Code,50,50,0.5915
DWN,2025-01-28 00:51:11,12.6241,MNIST,Scatter Code,10,200,0.5509
DWN,2025-01-28 00:51:15,3.2796,Optical Recognition of Handwritten Digits,Distributive,,,0.9337
DWN,2025-01-28 00:51:18,12.8728,Glass Identification,Scatter Code,50,50,0.7569
DWN,2025-01-28 00:51:18,3.2012,Optical Recognition of Handwritten Digits,Distributive,,,0.9580
DWN,2025-01-28 00:51:21,3.3758,Optical Recognition of Handwritten Digits,Distributive,,,0.9623
DWN,2025-01-28 00:51:25,3.5409,Optical Recognition of Handwritten Digits,Distributive,,,0.9736
DWN,2025-01-28 00:51:28,3.2237,Optical Recognition of Handwritten Digits,Distributive,,,0.9720
DWN,2025-01-28 00:51:30,12.1118,Glass Identification,Scatter Code,50,50,0.7492
DWN,2025-01-28 00:51:31,3.3228,Optical Recognition of Handwritten Digits,Distributive,,,0.9720
DWN,2025-01-28 00:51:35,3.2273,Optical Recognition of Handwritten Digits,Distributive,,,0.9747
DWN,2025-01-28 00:51:38,3.4948,Optical Recognition of Handwritten Digits,Distributive,,,0.9725
DWN,2025-01-28 00:51:41,3.1112,Optical Recognition of Handwritten Digits,Distributive,,,0.9763
DWN,2025-01-28 00:51:42,11.9634,Glass Identification,Scatter Code,50,50,0.7590
DWN,2025-01-28 00:51:44,3.1834,Optical Recognition of Handwritten Digits,Distributive,,,0.9757
DWN,2025-01-28 00:51:48,3.5030,Optical Recognition of Handwritten Digits,Gaussian,,,0.9358
DWN,2025-01-28 00:51:51,3.1979,Optical Recognition of Handwritten Digits,Gaussian,,,0.9644
DWN,2025-01-28 00:51:52,66.9101,Optical Recognition of Handwritten Digits,Distributive,,,0.9569
DWN,2025-01-28 00:51:54,11.8150,Glass Identification,Scatter Code,50,50,0.7437
DWN,2025-01-28 00:51:54,2.8160,Optical Recognition of Handwritten Digits,Gaussian,,,0.9644
DWN,2025-01-28 00:51:57,3.1049,Optical Recognition of Handwritten Digits,Gaussian,,,0.9671
DWN,2025-01-28 00:52:00,2.9863,Optical Recognition of Handwritten Digits,Gaussian,,,0.9693
DWN,2025-01-28 00:52:05,4.5013,Optical Recognition of Handwritten Digits,Gaussian,,,0.9714
DWN,2025-01-28 00:52:07,13.7224,MNIST,Scatter Code,50,50,0.7341
DWN,2025-01-28 00:52:09,4.6511,Optical Recognition of Handwritten Digits,Gaussian,,,0.9709
DWN,2025-01-28 00:52:14,4.8041,Optical Recognition of Handwritten Digits,Gaussian,,,0.9752
DWN,2025-01-28 00:52:19,5.0609,Optical Recognition of Handwritten Digits,Gaussian,,,0.9784
DWN,2025-01-28 00:52:24,4.6617,Optical Recognition of Handwritten Digits,Gaussian,,,0.9774
DWN,2025-01-28 00:52:25,17.8044,MNIST,Scatter Code,50,50,0.7532
DWN,2025-01-28 00:52:29,4.9097,Optical Recognition of Handwritten Digits,Linear,,,0.9439
DWN,2025-01-28 00:52:34,4.9146,Optical Recognition of Handwritten Digits,Linear,,,0.9585
DWN,2025-01-28 00:52:39,4.8864,Optical Recognition of Handwritten Digits,Linear,,,0.9736
DWN,2025-01-28 00:52:43,18.0115,MNIST,Scatter Code,50,50,0.7609
DWN,2025-01-28 00:52:43,4.5304,Optical Recognition of Handwritten Digits,Linear,,,0.9704
DWN,2025-01-28 00:52:48,4.9505,Optical Recognition of Handwritten Digits,Linear,,,0.9709
DWN,2025-01-28 00:52:53,4.9451,Optical Recognition of Handwritten Digits,Linear,,,0.9736
DWN,2025-01-28 00:52:58,4.8140,Optical Recognition of Handwritten Digits,Linear,,,0.9752
DWN,2025-01-28 00:53:02,18.3698,MNIST,Scatter Code,50,50,0.7500
DWN,2025-01-28 00:53:03,4.8636,Optical Recognition of Handwritten Digits,Linear,,,0.9763
DWN,2025-01-28 00:53:08,4.5724,Optical Recognition of Handwritten Digits,Linear,,,0.9763
DWN,2025-01-28 00:53:13,4.8702,Optical Recognition of Handwritten Digits,Linear,,,0.9736
DWN,2025-01-28 00:53:24,9.7733,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9423
DWN,2025-01-28 00:53:24,22.4991,MNIST,Scatter Code,50,50,0.7306
DWN,2025-01-28 00:53:33,101.4367,Optical Recognition of Handwritten Digits,Distributive,,,0.9690
DWN,2025-01-28 00:53:34,9.8693,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9574
DWN,2025-01-28 00:53:44,9.9557,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9617
DWN,2025-01-28 00:53:54,9.6631,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9671
DWN,2025-01-28 00:53:58,33.2710,MNIST,Scatter Code,50,50,0.7532
DWN,2025-01-28 00:54:03,9.8415,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9714
DWN,2025-01-28 00:54:08,9.8434,Optical Recognition of Handwritten Digits,Distributive,,,0.9337
DWN,2025-01-28 00:54:13,9.9325,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9725
DWN,2025-01-28 00:54:18,9.7668,Optical Recognition of Handwritten Digits,Distributive,,,0.9482
DWN,2025-01-28 00:54:22,140.6773,Optical Recognition of Handwritten Digits,Distributive,,,0.9547
DWN,2025-01-28 00:54:23,9.8057,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9763
DWN,2025-01-28 00:54:28,9.7678,Optical Recognition of Handwritten Digits,Distributive,,,0.9660
DWN,2025-01-28 00:54:33,9.8060,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9763
DWN,2025-01-28 00:54:38,9.7688,Optical Recognition of Handwritten Digits,Distributive,,,0.9666
DWN,2025-01-28 00:54:43,9.9738,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9779
DWN,2025-01-28 00:54:47,9.6925,Optical Recognition of Handwritten Digits,Distributive,,,0.9725
DWN,2025-01-28 00:54:53,9.9525,Optical Recognition of Handwritten Digits,Scatter Code,10,200,0.9795
DWN,2025-01-28 00:54:55,7.8441,Optical Recognition of Handwritten Digits,Distributive,,,0.9714
DWN,2025-01-28 00:55:01,5.8345,Optical Recognition of Handwritten Digits,Distributive,,,0.9720
DWN,2025-01-28 00:55:07,5.9314,Optical Recognition of Handwritten Digits,Distributive,,,0.9741
DWN,2025-01-28 00:55:13,5.9436,Optical Recognition of Handwritten Digits,Distributive,,,0.9747
DWN,2025-01-28 00:55:19,5.6885,Optical Recognition of Handwritten Digits,Distributive,,,0.9768
